CMDLINE lindemann tests/test_example/459_02.lammpstrj -a
MEM 1.484375 1642588055.1652
MEM 23.281250 1642588055.2655
MEM 36.285156 1642588055.3659
MEM 42.136719 1642588055.4662
MEM 82.449219 1642588055.5665
MEM 114.296875 1642588055.6669
MEM 119.769531 1642588055.7688
MEM 120.886719 1642588055.8692
MEM 124.539062 1642588055.9695
MEM 125.675781 1642588056.0698
MEM 128.242188 1642588056.1701
MEM 130.089844 1642588056.2704
MEM 130.898438 1642588056.3708
MEM 141.035156 1642588056.4711
MEM 191.828125 1642588056.5715
MEM 231.199219 1642588056.6719
MEM 269.765625 1642588056.7722
MEM 273.332031 1642588056.8726
MEM 275.140625 1642588056.9730
MEM 277.031250 1642588057.0733
MEM 286.660156 1642588057.1737
MEM 288.660156 1642588057.2740
MEM 290.554688 1642588057.3743
MEM 293.136719 1642588057.4746
MEM 293.847656 1642588057.5749
MEM 295.273438 1642588057.6753
MEM 296.437500 1642588057.7756
MEM 297.937500 1642588057.8760
MEM 299.160156 1642588057.9763
MEM 302.816406 1642588058.0766
MEM 302.816406 1642588058.1770
MEM 303.539062 1642588058.2780
MEM 442.152344 1642588058.3784
MEM 738.378906 1642588058.4788
MEM 1041.308594 1642588058.5792
MEM 1114.167969 1642588058.6796
MEM 1114.167969 1642588058.7800
MEM 1114.167969 1642588058.8804
MEM 1114.167969 1642588058.9808
MEM 1114.167969 1642588059.0812
MEM 1114.167969 1642588059.1816
MEM 1114.167969 1642588059.2821
MEM 1114.167969 1642588059.3826
MEM 1114.167969 1642588059.4830
MEM 1114.167969 1642588059.5834
MEM 1114.167969 1642588059.6838
MEM 1114.167969 1642588059.7843
MEM 1114.167969 1642588059.8847
MEM 1114.167969 1642588059.9851
MEM 1114.167969 1642588060.0855
MEM 1111.011719 1642588060.1859
MEM 1111.011719 1642588060.2863
MEM 1111.347656 1642588060.3867
MEM 309.152344 1642588060.4870
MEM 309.152344 1642588060.5873
MEM 302.351562 1642588060.6878
MEM 302.351562 1642588060.7881
MEM 300.238281 1642588060.8885
