CMDLINE lindemann tests/test_example/459_02.lammpstrj -f
MEM 1.550781 1642588046.0848
MEM 23.421875 1642588046.1852
MEM 36.500000 1642588046.2855
MEM 42.375000 1642588046.3859
MEM 81.812500 1642588046.4862
MEM 113.957031 1642588046.5865
MEM 119.449219 1642588046.6868
MEM 120.851562 1642588046.7872
MEM 124.488281 1642588046.8875
MEM 125.617188 1642588046.9878
MEM 128.210938 1642588047.0881
MEM 130.058594 1642588047.1885
MEM 130.871094 1642588047.2888
MEM 132.035156 1642588047.3891
MEM 179.109375 1642588047.4895
MEM 217.250000 1642588047.5899
MEM 263.664062 1642588047.6902
MEM 273.144531 1642588047.7905
MEM 274.949219 1642588047.8909
MEM 276.753906 1642588047.9912
MEM 285.125000 1642588048.0916
MEM 287.984375 1642588048.1919
MEM 290.292969 1642588048.2922
MEM 292.902344 1642588048.3926
MEM 293.820312 1642588048.4929
MEM 295.023438 1642588048.5932
MEM 296.085938 1642588048.6936
MEM 297.875000 1642588048.7939
MEM 298.691406 1642588048.8942
MEM 302.660156 1642588048.9945
MEM 302.660156 1642588049.0949
MEM 303.441406 1642588049.1953
MEM 450.937500 1642588049.2956
MEM 753.093750 1642588049.3961
MEM 1056.796875 1642588049.4964
MEM 1114.136719 1642588049.5969
MEM 1114.136719 1642588049.6972
MEM 1114.136719 1642588049.7976
MEM 1114.136719 1642588049.8980
MEM 1114.136719 1642588049.9984
MEM 1114.136719 1642588050.0988
MEM 1114.136719 1642588050.1992
MEM 1114.136719 1642588050.2996
MEM 1114.136719 1642588050.4001
MEM 1114.136719 1642588050.5004
MEM 1114.136719 1642588050.6008
MEM 1114.136719 1642588050.7012
MEM 1114.136719 1642588050.8017
MEM 1114.136719 1642588050.9021
MEM 1111.175781 1642588051.0025
MEM 1111.175781 1642588051.1029
MEM 1111.175781 1642588051.2034
MEM 1111.175781 1642588051.3037
MEM 300.843750 1642588051.4042
MEM 300.878906 1642588051.5046
