CMDLINE lindemann tests/test_example/ -t
MEM 1.679688 1642586979.5190
MEM 23.507812 1642586979.6194
MEM 36.535156 1642586979.7197
MEM 42.457031 1642586979.8201
MEM 82.523438 1642586979.9204
MEM 114.382812 1642586980.0208
MEM 119.562500 1642586980.1211
MEM 120.843750 1642586980.2215
MEM 124.390625 1642586980.3218
MEM 125.468750 1642586980.4221
MEM 128.039062 1642586980.5224
MEM 129.886719 1642586980.6227
MEM 130.699219 1642586980.7231
MEM 131.894531 1642586980.8234
MEM 178.062500 1642586980.9237
MEM 217.445312 1642586981.0240
MEM 263.734375 1642586981.1246
MEM 272.777344 1642586981.2250
